row_id,order_id,order_date_key,ship_date_key,customer_key,region_key,product_key,order_priority,ship_mode,order_quantity,sales,discount,profit,unit_price,shipping_cost,profit_margin_pct,shipping_days
3478,24743,20120628,20120705,12,2,198,Low,Delivery Truck,47,9633.59,0.06,176.67,216.6,64.2,0.018338957750952654,7
3479,24743,20120628,20120703,12,2,199,Low,Regular Air,26,3758.77,0.0,753.61,140.81,24.49,0.20049377854989797,5
3493,24871,20110323,20110324,14,2,200,Medium,Regular Air,6,143.78,0.04,75.3,22.72,8.99,0.5237167895395743,1
3552,25318,20111119,20111121,20,2,67,Critical,Express Air,22,440.92,0.05,-65.18,19.98,10.49,-0.14782727025310716,2
3560,25377,20121126,20121203,27,2,201,Low,Delivery Truck,3,4343.51,0.09,-3755.03,1500.97,29.7,-0.8645151041438837,7
3591,25634,20100729,20100801,55,2,125,Not Specified,Regular Air,29,593.32,0.03,28.99,20.95,4.0,0.04886064855390008,3
3592,25634,20100729,20100730,55,2,202,Not Specified,Express Air,26,626.07,0.03,185.32,23.99,6.71,0.29600523903077924,1
3602,25733,20120512,20120517,21,2,203,Low,Regular Air,24,557.23,0.09,-42.99,24.92,12.98,-0.07714947149292034,5
3604,25767,20120303,20120303,31,2,65,High,Regular Air,7,261.88,0.08,-59.2,39.48,1.99,-0.22605773636780205,0
3605,25767,20120303,20120304,31,2,204,High,Regular Air,15,593.73,0.04,108.01,38.76,13.26,0.18191770670169943,1
3641,26023,20100820,20100821,56,2,205,High,Regular Air,49,120.77,0.03,19.86,2.47,1.02,0.16444481245342388,1
3643,26051,20100627,20100629,16,2,206,Not Specified,Delivery Truck,22,795.74,0.0,-127.39,33.94,19.19,-0.1600899791389147,2
3644,26051,20100627,20100628,16,2,207,Not Specified,Regular Air,31,251.75,0.07,22.46,8.33,1.99,0.0892154915590864,1
3649,26116,20121029,20121030,4,2,41,Critical,Regular Air,36,697.41,0.04,81.71,18.97,9.03,0.11716207109161038,1
3658,26182,20100116,20100119,41,2,208,Not Specified,Delivery Truck,30,4684.9,0.01,-549.27,150.98,66.27,-0.11724263057909454,3
3666,26272,20120629,20120708,9,2,199,Low,Express Air,6,905.94,0.04,-4.19,140.81,24.49,-0.004625030355211162,9
3688,26370,20110808,20110810,53,2,209,Not Specified,Regular Air,12,270.23,0.08,52.02,22.84,5.47,0.19250268289975206,2
3689,26370,20110808,20110810,53,2,210,Not Specified,Express Air,20,660.27,0.09,63.83,34.76,5.49,0.0966725733412089,2
3711,26499,20100221,20100222,12,2,211,Medium,Regular Air,11,32.4,0.05,8.78,2.88,0.5,0.27098765432098765,1
3716,26531,20110620,20110622,30,2,212,Medium,Regular Air,26,4688.9485,0.0,1215.44,205.99,5.26,0.2592137661567407,2
3719,26567,20090904,20090904,12,2,213,Critical,Regular Air,8,50.7,0.08,-44.07,5.4,7.78,-0.8692307692307691,0
3720,26567,20090904,20090907,12,2,214,Critical,Express Air,10,90.06,0.09,-100.51,8.46,8.99,-1.1160337552742616,3
3721,26567,20090904,20090905,12,2,215,Critical,Regular Air,22,338.52,0.21,-17.75,14.98,8.99,-0.052434125014770176,1
3722,26567,20090904,20090905,12,2,216,Critical,Regular Air,48,6109.817,0.04,1374.95,155.99,8.08,0.22503947335902205,1
3760,26854,20090621,20090622,57,2,217,Not Specified,Regular Air,1,34.11,0.02,-12.95,25.38,8.99,-0.37965406039284666,1
3805,27109,20120208,20120210,2,2,218,Critical,Regular Air,48,538.22,0.01,-154.66,10.97,6.5,-0.28735461335513357,2
3806,27111,20090311,20090314,52,2,219,High,Regular Air,11,1064.23,0.06,-127.56,99.99,19.99,-0.11986130817586424,3
3807,27111,20090311,20090312,52,2,220,High,Regular Air,18,3497.05,0.0,282.18,193.17,19.99,0.08069086801732889,1
3808,27111,20090311,20090311,52,2,181,High,Express Air,44,774.0525,0.08,-96.34,20.99,3.3,-0.12446184205851671,0
3821,27264,20110604,20110606,58,2,221,Low,Regular Air,3,74.05,0.02,44.54,19.99,11.17,0.6014854827819042,2
3841,27392,20120302,20120311,29,2,222,Low,Regular Air,37,5753.85,0.0,2509.52,150.98,13.99,0.4361462325225718,9
3860,27553,20110812,20110814,13,2,223,Medium,Delivery Truck,48,18235.47,0.03,1166.93,370.98,99.0,0.06399231826763993,2
3861,27553,20110812,20110814,13,2,224,Medium,Regular Air,16,2631.107,0.0,297.11,179.99,13.99,0.11292205144070538,2
3863,27555,20090901,20090903,37,2,225,Critical,Regular Air,32,209.42,0.1,65.41,6.74,1.72,0.31233884060739187,2
3873,27680,20100126,20100127,40,2,226,Critical,Regular Air,32,324.4,0.1,-46.98,10.89,4.5,-0.14482120838471024,1
3874,27680,20100126,20100127,40,2,227,Critical,Regular Air,19,137.02,0.01,-46.89,6.48,6.6,-0.34221281564735073,1
3891,27778,20110902,20110904,59,2,228,Critical,Regular Air,1,232.67,0.02,-105.14,223.98,15.01,-0.45188464348648305,2
3892,27778,20110902,20110904,59,2,229,Critical,Delivery Truck,34,4805.92,0.07,-393.96,140.98,36.09,-0.08197389885807503,2
3914,27909,20120207,20120209,6,2,230,Critical,Regular Air,1,62.26,0.09,-23.24,54.96,10.75,-0.3732733697398008,2
3915,27909,20120207,20120210,6,2,231,Critical,Regular Air,47,58.53,0.07,-24.86,1.26,0.7,-0.4247394498547753,3
3929,28003,20110319,20110321,56,2,232,Critical,Regular Air,31,157.79,0.09,-95.92,4.98,6.07,-0.607896571392357,2
3936,28035,20110508,20110510,15,2,233,Not Specified,Regular Air,19,376.21,0.03,89.56,18.99,5.23,0.23805853113952316,2
3947,28135,20090925,20090927,60,2,234,Critical,Regular Air,37,1601.24,0.08,520.69,46.89,5.1,0.3251792360920287,2
3948,28135,20090925,20090925,60,2,235,Critical,Regular Air,40,501.31,0.05,38.23,12.98,3.14,0.07626019828050506,0
3952,28165,20120709,20120711,17,2,236,Not Specified,Regular Air,2,24.96,0.05,-12.8,10.91,2.99,-0.5128205128205129,2
3963,28289,20100114,20100115,14,2,62,High,Regular Air,31,166.76,0.01,-46.03,4.98,4.75,-0.2760254257615735,1
3992,28486,20090826,20090827,9,2,237,High,Regular Air,2,811.13,0.08,-517.47,415.88,11.37,-0.6379618556828129,1
4017,28675,20091008,20091009,37,2,238,Critical,Regular Air,15,822.8425,0.1,4.39,65.99,5.92,0.00533516438443566,1
4050,28870,20111110,20111113,61,2,42,High,Regular Air,35,3310.9455,0.05,822.4,115.99,2.5,0.24838826250688814,3
4051,28871,20120415,20120415,10,2,239,High,Regular Air,10,55.02,0.08,-56.12,5.02,5.14,-1.019992729916394,0
4075,29030,20120102,20120103,59,2,93,Medium,Regular Air,10,192.58,0.05,24.6,19.84,4.1,0.1277391214040918,1
4082,29095,20110308,20110309,40,2,240,Not Specified,Regular Air,40,291.67,0.01,54.46,6.75,2.99,0.1867178660815305,1
4118,29287,20090702,20090704,22,2,241,High,Regular Air,50,281.39,0.1,-106.4,5.74,5.01,-0.37812288993923027,2
4119,29287,20090702,20090704,22,2,242,High,Delivery Truck,49,12593.91,0.09,2699.67,270.97,28.06,0.21436313265697468,2
4164,29510,20110415,20110417,15,2,243,Critical,Delivery Truck,22,6123.94,0.01,1292.44,260.98,41.91,0.2110471363207347,2
4193,29795,20111125,20111126,17,2,244,High,Regular Air,49,19325.2,0.05,8793.54,387.99,19.99,0.45502970215055993,1
4194,29795,20111125,20111126,17,2,245,High,Delivery Truck,48,8380.22,0.0,813.83,160.98,35.02,0.09711320227869914,1
4202,29861,20120425,20120426,23,2,246,Critical,Regular Air,11,35.17,0.03,5.58,3.08,0.99,0.15865794711401762,1
4305,30658,20110326,20110327,56,2,111,Medium,Regular Air,35,17387.65,0.08,6907.61,499.99,24.49,0.39727105157971315,1
4306,30658,20110326,20110328,56,2,9,Medium,Regular Air,44,6040.22,0.05,-942.5,138.14,35.0,-0.15603736287751108,2
4346,30947,20100714,20100718,56,2,247,Low,Regular Air,17,691.59,0.03,261.24,41.94,2.99,0.3777382553246866,4
4347,30947,20100714,20100718,56,2,32,Low,Regular Air,45,345.2,0.01,183.53,7.31,0.49,0.5316628041714948,4
4362,31077,20101023,20101025,50,2,248,Not Specified,Regular Air,36,1955.0765,0.06,470.83,65.99,3.9,0.24082433602981776,2
4369,31111,20090824,20090826,6,2,249,Not Specified,Regular Air,27,217.93,0.03,-29.02,7.64,5.83,-0.13316202450328085,2
4372,31169,20110609,20110613,30,2,195,Low,Regular Air,6,254.76,0.06,109.88,40.97,14.45,0.4313078976291411,4
4390,31270,20121123,20121124,30,2,250,Medium,Delivery Truck,21,6806.66,0.0,801.72,299.05,87.01,0.11778464033755176,1
4391,31270,20121123,20121125,30,2,251,Medium,Delivery Truck,3,891.61,0.1,-328.36,291.73,48.8,-0.36827761016587973,2
4392,31270,20121123,20121125,30,2,252,Medium,Regular Air,5,165.04,0.03,-112.44,30.42,8.65,-0.6812893843916626,2
4401,31364,20090501,20090501,28,2,237,Not Specified,Regular Air,2,789.01,0.07,-539.59,415.88,11.37,-0.6838823335572427,0
4404,31393,20120511,20120512,61,2,253,Critical,Regular Air,4,97.57,0.04,-27.31,19.94,14.87,-0.27990160910115813,1
4405,31393,20120511,20120513,61,2,145,Critical,Regular Air,31,110.32,0.09,-32.65,3.68,1.32,-0.29595721537345904,2
4411,31492,20101015,20101017,24,2,166,Critical,Regular Air,26,321.68,0.04,-12.25,11.97,4.98,-0.03808132305396667,2
4412,31492,20101015,20101018,24,2,254,Critical,Express Air,34,971.95,0.09,-21.1,29.74,6.64,-0.0217089356448377,3
4413,31492,20101015,20101016,24,2,255,Critical,Regular Air,23,2149.03,0.03,-235.56,95.43,19.99,-0.10961224366342023,1
4429,31558,20110723,20110728,48,2,256,Low,Regular Air,12,3671.3,0.04,900.06,300.65,24.49,0.24516111459156154,5
4430,31558,20110723,20110723,48,2,257,Low,Regular Air,42,1763.6,0.08,455.37,45.19,1.99,0.25820480834656384,0
4437,31618,20110711,20110711,59,2,258,Critical,Regular Air,14,403.17,0.02,147.45,28.53,1.49,0.3657266165637324,0
4446,31684,20120916,20120919,62,2,259,Critical,Regular Air,15,89.97,0.02,23.48,5.68,1.46,0.26097588084917195,3
4447,31684,20120916,20120918,62,2,260,Critical,Express Air,28,456.91,0.04,-328.18,15.51,17.78,-0.7182596134906217,2
4459,31781,20090116,20090117,12,2,107,Medium,Regular Air,46,249.02,0.1,-282.61,5.81,8.49,-1.1348887639547025,1
4460,31781,20090116,20090117,12,2,261,Medium,Regular Air,41,78.49,0.03,5.53,1.81,0.75,0.07045483501082941,1
4524,32193,20101020,20101022,49,2,262,Low,Express Air,4,40.72,0.1,-10.25,6.68,6.93,-0.25171905697445973,2
4525,32193,20101020,20101025,49,2,263,Low,Regular Air,27,113.3,0.02,37.33,3.93,0.99,0.32947925860547217,5
4532,32229,20100830,20100830,9,2,222,High,Regular Air,8,1219.19,0.02,44.37,150.98,13.99,0.03639301503457213,0
4533,32229,20100830,20100831,9,2,264,High,Regular Air,15,28.68,0.0,-0.12,1.76,0.7,-0.0041841004184100415,1
4599,32743,20100507,20100509,17,2,265,Critical,Regular Air,19,3548.67,0.01,1280.19,177.98,0.99,0.3607520564042303,2
4607,32806,20110621,20110622,20,2,266,Critical,Regular Air,8,178.78,0.02,-28.34,20.24,8.99,-0.1585188499832196,1
4651,33123,20101124,20101126,59,2,208,Medium,Delivery Truck,41,6045.98,0.08,-996.67,150.98,66.27,-0.16484837859205623,2
4656,33159,20120427,20120429,61,2,164,Medium,Regular Air,3,56.695,0.01,-70.97,20.99,0.99,-1.2517858717699972,2
4659,33186,20120828,20120830,27,2,267,Low,Regular Air,24,1350.531,0.01,221.18,65.99,5.26,0.16377261980657978,2
4687,33377,20110731,20110802,28,2,268,High,Regular Air,20,100.4,0.06,11.94,5.18,2.04,0.11892430278884461,2
4688,33377,20110731,20110801,28,2,269,High,Regular Air,19,327.15,0.04,47.3,17.24,3.26,0.14458199602628763,1
4691,33444,20121006,20121007,18,2,270,Medium,Regular Air,11,30.51,0.09,-17.68,2.6,2.4,-0.5794821370042609,1
4692,33444,20121006,20121008,18,2,271,Medium,Regular Air,8,127.8,0.07,-30.48,14.97,7.51,-0.23849765258215963,2
4738,33703,20100206,20100207,14,2,272,Not Specified,Regular Air,4,242.36,0.08,-131.48,60.98,1.99,-0.5424987621719755,1
4739,33703,20100206,20100207,14,2,254,Not Specified,Regular Air,25,802.19,0.0,56.26,29.74,6.64,0.07013301088270858,1
4740,33703,20100206,20100208,14,2,273,Not Specified,Express Air,4,63.52,0.08,-8.47,12.21,4.81,-0.13334382871536524,2
4746,33734,20111017,20111018,42,2,274,Not Specified,Regular Air,13,371.94,0.05,106.53,29.14,4.86,0.28641716405871914,1
4763,33888,20090820,20090823,52,2,275,Not Specified,Regular Air,31,349.43,0.04,-44.92,11.5,7.19,-0.12855221360501387,3
4764,33888,20090820,20090821,52,2,102,Not Specified,Regular Air,3,58.33,0.02,-35.08,15.7,11.25,-0.6014057946168352,1
4765,33888,20090820,20090822,52,2,276,Not Specified,Delivery Truck,47,10377.22,0.05,965.48,225.02,28.66,0.09303840527617224,2
4772,33894,20100614,20100617,41,2,277,Critical,Regular Air,14,140.66,0.0,11.34,9.27,4.39,0.08061993459405659,3
4773,33894,20100614,20100615,41,2,278,Critical,Regular Air,5,42.89,0.02,-32.48,6.84,8.37,-0.7572860806714851,1
4774,33894,20100614,20100616,41,2,279,Critical,Regular Air,48,226.5,0.09,-173.15,4.98,4.62,-0.7644591611479029,2
4775,33894,20100614,20100616,41,2,280,Critical,Express Air,13,438.93,0.04,-119.02,32.98,5.5,-0.2711594103843437,2
4777,33922,20100227,20100227,9,2,281,Not Specified,Delivery Truck,31,15251.5,0.06,5353.19,500.97,69.3,0.3509943284267121,0
4803,34177,20090815,20090818,63,2,282,High,Regular Air,13,34.42,0.02,9.47,2.61,0.5,0.27513073794305637,3
4804,34177,20090815,20090816,63,2,32,High,Regular Air,26,172.76,0.1,73.18,7.31,0.49,0.4235934244037972,1
4805,34177,20090815,20090816,63,2,33,High,Regular Air,50,853.162,0.1,-83.95,20.99,2.5,-0.09839866285652667,1
4812,34215,20110514,20110515,48,2,283,High,Regular Air,6,35.65,0.02,-5.92,5.34,2.99,-0.16605890603085555,1
4820,34246,20101007,20101008,46,2,284,Critical,Regular Air,49,199.86,0.03,-257.11,4.06,6.89,-1.2864505153607526,1
4821,34246,20101007,20101008,46,2,285,Critical,Regular Air,18,1888.02,0.03,192.33,99.99,19.99,0.10186862427304796,1
4822,34246,20101007,20101009,46,2,189,Critical,Regular Air,27,322.69,0.01,1.91,11.58,6.97,0.005918993461216647,2
4864,34631,20091023,20091024,44,2,286,Not Specified,Regular Air,5,22.06,0.06,-22.28,3.36,6.27,-1.0099728014505893,1
4865,34631,20091023,20091025,44,2,287,Not Specified,Regular Air,19,12616.2,0.07,2808.22,699.99,24.49,0.22258841806566157,2
4929,35047,20100609,20100611,57,2,288,Medium,Regular Air,31,148.17,0.0,-7.06,4.71,0.7,-0.04764797192414119,2
4957,35266,20110110,20110110,28,2,289,Not Specified,Regular Air,39,217.25,0.07,33.5,5.84,1.2,0.15420023014959724,0
4958,35266,20110110,20110112,28,2,147,Not Specified,Delivery Truck,28,5993.74,0.07,-998.94,218.75,69.64,-0.16666388598771387,2
5031,35847,20090130,20090130,21,2,290,Critical,Express Air,23,361.65,0.08,-144.27,15.98,8.99,-0.39892160929075077,0
5048,36001,20110328,20110330,30,2,291,Low,Regular Air,45,1038.82,0.05,-78.36,22.38,15.1,-0.07543173985868581,2
5049,36001,20110328,20110401,30,2,170,Low,Regular Air,47,564.39,0.09,51.82,12.95,4.98,0.09181594287637981,4
5074,36134,20101122,20101122,17,2,292,Low,Regular Air,6,826.9735,0.01,-413.33,155.99,8.99,-0.4998104534183985,0
5075,36135,20110530,20110531,38,2,293,Not Specified,Regular Air,33,999.226,0.02,381.17,35.99,3.3,0.3814652541066786,1
5138,36644,20120513,20120514,25,2,191,High,Regular Air,24,2298.32,0.06,218.72,99.99,19.99,0.09516516411987887,1
5139,36646,20100608,20100609,1,2,294,Medium,Express Air,24,1168.15,0.04,-743.96,48.91,35.0,-0.6368702649488507,1
5154,36707,20091129,20091130,57,2,295,Medium,Regular Air,47,181.78,0.02,71.56,3.78,0.71,0.3936626691605237,1
5236,37253,20120901,20120901,1,2,296,High,Regular Air,46,1184.32,0.09,-99.55,26.31,5.89,-0.0840566738719265,0
5275,37541,20100226,20100228,10,2,125,Medium,Regular Air,3,71.94,0.01,-70.68,20.95,5.99,-0.9824854045037532,2
5276,37541,20100226,20100227,10,2,297,Medium,Express Air,10,550.61,0.08,98.32,55.98,13.88,0.17856559089010368,1
5277,37541,20100226,20100228,10,2,74,Medium,Regular Air,18,1373.11,0.1,-599.54,80.98,35.0,-0.4366292576705435,2
5286,37634,20120521,20120522,44,2,273,Medium,Regular Air,32,368.18,0.07,-36.78,12.21,4.81,-0.09989678961377588,1
5312,37793,20091108,20091109,25,2,298,Not Specified,Regular Air,16,224.47,0.08,-49.31,13.9,7.59,-0.21967300752884575,1
5325,37860,20100827,20100829,55,2,299,Medium,Regular Air,1,104.85,0.07,-98.31,55.5,52.2,-0.9376251788268957,2
5472,38884,20120817,20120818,22,2,300,High,Regular Air,47,256.0,0.03,-119.84,5.28,5.66,-0.468125,1
5473,38884,20120817,20120818,22,2,301,High,Delivery Truck,20,6067.76,0.06,-98.05,296.18,54.12,-0.016159175708993105,1
5559,39364,20121109,20121110,42,2,55,High,Regular Air,29,2754.93,0.06,-1.33,92.23,39.61,-0.0004827708871005797,1
5560,39364,20121109,20121111,42,2,165,High,Regular Air,15,19417.55,0.03,8417.57,1270.99,19.99,0.43350319685027205,2
5569,39457,20110602,20110602,20,2,302,Critical,Delivery Truck,40,4842.21,0.03,-1975.26,122.99,70.2,-0.40792530683303696,0
5598,39683,20110810,20110813,60,2,233,High,Regular Air,31,615.58,0.04,168.0,18.99,5.23,0.27291335001137135,3
5599,39683,20110810,20110811,60,2,87,High,Regular Air,41,8387.1,0.1,2113.95,218.08,18.06,0.25204778767392777,1
5600,39683,20110810,20110811,60,2,303,High,Regular Air,6,126.02,0.09,66.97,20.24,6.67,0.5314235835581653,1
5601,39683,20110810,20110812,60,2,304,High,Regular Air,30,68.14,0.0,6.37,2.18,0.78,0.09348400352216026,2
5628,39846,20090227,20090306,61,2,279,Low,Regular Air,14,71.47,0.06,-62.73,4.98,4.62,-0.877710927661956,7
5659,40036,20100607,20100608,52,2,305,Not Specified,Regular Air,10,568.3355,0.02,-147.36,65.99,8.99,-0.2592834690073029,1
5662,40067,20120217,20120219,18,2,306,Low,Regular Air,38,2157.3085,0.0,519.25,65.99,5.31,0.24069343814294525,2
5675,40132,20120223,20120229,45,2,307,Low,Delivery Truck,26,1363.0,0.04,149.83,50.98,14.19,0.10992663242846663,6
5676,40132,20120223,20120229,45,2,308,Low,Delivery Truck,36,4698.5,0.04,-219.38,124.49,51.94,-0.04669149728636799,6
5677,40132,20120223,20120302,45,2,291,Low,Regular Air,16,347.47,0.09,-86.2,22.38,15.1,-0.24807897084640398,8
5681,40160,20091015,20091016,20,2,309,Critical,Regular Air,23,1404.22,0.1,202.87,63.94,14.48,0.14447166398427597,1
5719,40518,20090313,20090314,9,2,310,Critical,Regular Air,3,17.52,0.05,-12.16,4.13,5.04,-0.6940639269406393,1
5746,40804,20100312,20100314,2,2,302,Medium,Delivery Truck,36,4273.8,0.06,-1775.83,122.99,70.2,-0.41551546632972997,2
5764,40902,20090707,20090709,62,2,311,Low,Regular Air,25,192.18,0.02,-48.88,7.1,6.05,-0.25434488500364244,2
5790,41063,20121121,20121123,5,2,312,Low,Regular Air,22,483.96,0.01,-34.09,21.38,8.99,-0.07043970576080669,2
5791,41063,20121121,20121128,5,2,313,Low,Regular Air,10,308.363,0.04,42.27,35.99,0.99,0.13707870269779449,7
5792,41063,20121121,20121128,5,2,314,Low,Regular Air,26,1911.4035,0.06,822.89,85.99,1.25,0.4305161102823135,7
5802,41153,20090302,20090303,18,2,162,Medium,Regular Air,29,862.2,0.1,-45.1,30.73,4.0,-0.052308049176525165,1
5805,41184,20110922,20110924,57,2,102,High,Regular Air,7,120.03,0.02,-56.06,15.7,11.25,-0.46704990419061904,2
5835,41409,20110721,20110723,28,2,275,Not Specified,Regular Air,1,18.92,0.0,-18.25,11.5,7.19,-0.9645877378435517,2
5877,41696,20090713,20090715,50,2,44,Not Specified,Express Air,45,237.28,0.03,-2088.68,4.48,49.0,-8.802596089008766,2
5944,42209,20100329,20100329,18,2,315,High,Regular Air,5,324.55,0.08,-12.82,67.84,0.99,-0.039500847327068246,0
5945,42209,20100329,20100401,18,2,68,High,Regular Air,31,8901.78,0.04,2795.36,276.2,24.49,0.31402258874067884,3
6007,42561,20100206,20100208,38,2,316,Low,Express Air,15,1062.959,0.07,298.48,85.99,2.5,0.28080104688892044,2
6009,42564,20120912,20120919,55,2,317,Low,Delivery Truck,35,7468.86,0.02,2155.41,200.98,23.76,0.28858620994368617,7
6029,42695,20101222,20101224,40,2,306,Not Specified,Regular Air,12,710.328,0.02,-10.3,65.99,5.31,-0.014500343503282992,2
6067,42981,20090530,20090601,62,2,318,Critical,Regular Air,4,3510.82,0.05,232.44,896.99,19.99,0.06620675511703818,2
6082,43109,20121221,20121222,25,2,319,Critical,Regular Air,19,281.84,0.06,-21.85,15.01,8.4,-0.0775262560317911,1
6083,43109,20121221,20121222,25,2,155,Critical,Regular Air,25,509.52,0.05,-145.78,20.97,6.5,-0.28611241953210864,1
6084,43109,20121221,20121222,25,2,320,Critical,Regular Air,10,97.02,0.06,-3.96,10.01,1.99,-0.04081632653061225,1
6097,43203,20120214,20120216,62,2,321,Not Specified,Regular Air,32,225.16,0.02,-33.69,6.68,5.2,-0.14962693195949547,2
6103,43236,20100703,20100705,42,2,322,Not Specified,Regular Air,20,205.33,0.0,10.68,9.77,6.02,0.05201383139336677,2
6105,43267,20110516,20110518,53,2,323,Critical,Express Air,17,1368.14,0.05,171.26,76.72,19.95,0.12517724794246202,2
6118,43329,20100307,20100310,41,2,324,Medium,Regular Air,42,2475.83,0.09,752.37,59.98,3.99,0.30388596955364466,3
6119,43330,20090427,20090428,53,2,305,Not Specified,Regular Air,40,2205.7585,0.03,337.04,65.99,8.99,0.15280004587990936,1
6125,43364,20120407,20120410,62,2,202,High,Regular Air,21,524.2,0.04,158.98,23.99,6.71,0.30328119038534906,3
6129,43392,20101231,20110102,41,2,325,Medium,Regular Air,39,6553.45,0.03,2969.81,162.93,19.99,0.453167415636039,2
6176,43781,20100202,20100202,10,2,326,Not Specified,Regular Air,45,497.14,0.05,240.41,10.94,1.39,0.4835861125638653,0
6177,43781,20100202,20100203,10,2,327,Not Specified,Express Air,21,917.39,0.02,393.41,40.98,2.99,0.428836154743348,1
6226,44071,20120415,20120416,29,2,328,Not Specified,Regular Air,19,110.67,0.08,-43.75,5.99,4.92,-0.3953194180898166,1
6227,44071,20120415,20120416,29,2,305,Not Specified,Regular Air,20,1163.123,0.0,83.84,65.99,8.99,0.07208180046306367,1
6290,44519,20100519,20100520,25,2,329,High,Regular Air,48,224.58,0.03,-144.76,4.57,5.42,-0.6445809956362988,1
6291,44519,20100519,20100520,25,2,330,High,Regular Air,34,365.77,0.07,155.69,10.67,1.39,0.4256499986330208,1
6292,44519,20100519,20100520,25,2,331,High,Delivery Truck,34,16073.03,0.01,5386.32,442.14,14.7,0.33511540761138375,1
6319,44708,20090727,20090728,11,2,332,Not Specified,Regular Air,15,30.68,0.02,-37.39,1.74,4.08,-1.21870925684485,1
6324,44772,20090331,20090402,25,2,141,Not Specified,Express Air,1,54.077,0.07,-232.99,55.99,5.0,-4.308486047672763,2
